id,anchor,target,context,score
f9e5f0cef7621301,視網膜組織,幹組織,C12,0.25
dfae80c8e2a7ff0d,蒸煮過程,密閉容器,C10,0.5
cbbbcb24f10b64b9,蒸煮過程,計算過程,C10,0.0
40efcacfbe3c61ca,蒸煮過程,銅甑,C10,0.5
a3a4bd387ee425be,蒸煮過程,向下指的脖子,C10,0.25
679dea93552a6d46,蒸煮過程,乾餾,C10,0.5
325225f44023c419,蒸煮過程,食品加工,C10,0.25
e75b99b07ede16a9,蒸煮過程,氣化,C10,0.25
9f747f8414b37015,蒸煮過程,氣化過程,C10,0.25
b82dfa4036a2f5dc,蒸煮過程,氣化反應器,C10,0.25
f649126bcd68b102,蒸煮過程,氣化裝置,C10,0.25
1aad536f4c0ea950,蒸煮過程,玻璃甑,C10,0.5
a096fa8b98e9a2b5,蒸煮過程,熱殺菌,C10,0.75
454ecc3dbf1333ee,蒸煮過程,加熱方式,C10,0.25
4634b7b1d0a52f00,蒸煮過程,加氫裂化工藝,C10,0.25
194a8e0ba34665dd,蒸煮過程,加氫裂化反應器,C10,0.25
d1438ab2e11fbbd2,蒸煮過程,法律程序,C10,0.0
fc82449846af9352,蒸煮過程,磨,C10,0.25
25f78e6a32b2218d,蒸煮過程,工藝系統,C10,0.25
a10bd59f261a0a5a,蒸煮過程,加工方法,C10,0.25
7f0c519ce8e2d86c,蒸煮過程,反應堆,C10,0.25
6a6b8ae3a15f7fa4,蒸煮過程,反應器單元,C10,0.5
f19180fcb72efe33,蒸煮過程,煉油廠,C10,0.5
826cdf00883c14d6,蒸煮過程,煉油廠反應器,C10,0.5
957b31033cc0f1de,蒸煮過程,蒸煮滅菌,C10,0.75
c22b898f866d2832,蒸煮過程,反駁,C10,0.5
83c99a0d5ca504ca,蒸煮過程,乾餾反應器,C10,0.5
41a632dc92fd3c4f,蒸煮過程,蒸煮區,C10,0.5
262a8b1fa9c3cc63,蒸煮過程,分離過程,C10,0.5
8aff1d84526264e0,蒸煮過程,分離系統,C10,0.5
44b9b214a51cb0a3,蒸煮過程,分隔器,C10,0.5
c059966673e96d71,蒸煮過程,頁岩乾餾,C10,0.5
98ba761b8b8a4da6,蒸煮過程,原位反駁,C10,0.5
5d19863ba54cf3d9,蒸煮過程,球形容器,C10,0.25
20cb324ce13f82fd,蒸煮過程,滅菌過程,C10,0.5
96338b1135259333,蒸煮過程,太陽熱,C10,0.0
6995706fbc89e879,蒸煮過程,系統進程,C10,0.25
d03aa9236318e83a,蒸煮過程,保溫瓶,C10,0.0
8a5bfab4386d6fd1,蒸煮過程,熱處理,C10,0.75
d3d971671a5f0749,蒸煮過程,熱磨損,C10,0.0
7cf2250fee4766a5,蒸煮過程,艱難的過程,C10,0.0
7995f33cc71c9d83,返回結構,制動,B62,0.25
39d33b70d0216f79,返回結構,制動裝置,B62,0.25
a24ff9377a15591c,返回結構,制動裝置,B62,0.25
2aa6a898c0ff6a76,返回結構,夾子,B62,0.25
bef564e4fbbafeb8,返回結構,數據結構,B62,0.0
e3d2b587e14d7be7,返回結構,齒輪,B62,0.25
83567b13b1ad96ca,返回結構,高爾夫球車,B62,0.25
86b2721fa03596e5,返回結構,崎嶇地形嬰兒背帶,B62,0.25
67d80c9fbc250bb8,返回結構,腎臟結構,B62,0.0
ccf12c071ff8613d,返回結構,腎單位結構,B62,0.0
727eea120f048edc,返回結構,退貨安排,B62,0.75
3e97e6cdc21e017e,返回結構,返回組件,B62,0.75
252416fec3bfbcdc,返回結構,返回建設,B62,0.75
43017de17129aff9,返回結構,歸期,B62,0.0
a1feaa4ee4b23d6f,返回結構,返回元素,B62,0.5
c010821b1958f1e2,返回結構,返回槽結構,B62,0.5
ed8108ab0ff64b42,返回結構,退貨聲明,B62,0.0
36121631cf78e241,返回結構,返回結構,B62,1.0
3fb4a6f772eb0f33,返回結構,返回結構,B62,1.0
691e7af2af8df07c,返回結構,行人購物車,B62,0.25
43dea5736cbaa211,返回結構,春天,B62,0.25
8c4e71c2a7c7cc5e,返回結構,結構系統,B62,0.5
2b7820b58e5476ca,返回結構,退稅,B62,0.0
d9fc308c4a9f5aec,返回結構,傳播,B62,0.25
74a4f34f7b237e11,返回結構,擋板,D01,0.25
a3b6cf288a469ff9,返回結構,設置擋板,D01,0.25
fe9c875e1ea75cd8,返回結構,導管,D01,0.25
dcaf9553fdc976d5,返回結構,排氣管,D01,0.25
68ccac79b9385275,返回結構,排氣管,D01,0.25
904f0f7c9dc03099,返回結構,排氣口,D01,0.25
1a2c84c0721756a7,返回結構,排氣口,D01,0.25
174cda1a0872f238,返回結構,進氣口,D01,0.25
de2a0f4a42993791,返回結構,氣環,D01,0.25
ed1e7a3451d2b9b0,返回結構,氣口,D01,0.25
65917e19ce90a9f4,返回結構,燃氣閥,D01,0.25
e103df528aea30bf,返回結構,進口,D01,0.25
011e54f572ec3c4e,返回結構,歧管,D01,0.25
824bc1a3664f8878,返回結構,出口,D01,0.25
725d93a99dac4403,返回結構,泵,D01,0.25
c4f3de02e83a31e1,返回結構,接收者,D01,0.25
e2945f10bba38e67,返回結構,再循環迴路,D01,0.25
668f337521032710,返回結構,再循環閥,D01,0.5
9aeb8741aef34a05,返回結構,回流管,D01,0.5
777072560026d617,返回結構,回流管,D01,0.5
31677aa02d309ada,返回結構,返回結構,D01,0.0
49f770a4dc12f2a3,返回結構,發洩,D01,0.25
68c276b60136a017,返回結構,集中器,F02,0.25
6fbfc9fd721f3c8a,返回結構,集中器組件,F02,0.25
d0cec1377db61110,返回結構,集中器處置,F02,0.25
1bf90afe592153ca,返回結構,集中器位於,F02,0.25
aba2e5126ab6ba58,返回結構,返回結構,F02,0.5
16ff0c1e3dd8b8bb,返回結構,傳感器,F02,0.25
81c068c5d8f7d1f7,返回結構,傳感器組件,F02,0.25
34486fe7af0775b5,返回結構,傳感器組件位於,F02,0.25
5e83cc952683ba48,返回結構,傳感器設置,F02,0.25
5193db3527ca03d9,返回結構,傳感器位於,F02,0.25
970e1ec441b0e165,返回結構,傳感器結構,F02,0.25
241bb8c9c1929ada,返回結構,空氣管,F27,0.25
67126a7d694e2211,返回結構,通風口,F27,0.25
4374cce89136e6c2,返回結構,擋板,F27,0.25
deba80129d545b19,返回結構,設置擋板,F27,0.25
0b2f8cccb1b52d1b,返回結構,癌症預防,F27,0.0
feb60363b62b94e4,返回結構,迂迴形狀,F27,0.25
c10af8a4bb3f4812,返回結構,導管,F27,0.25
7dc933bfa941deff,返回結構,管,F27,0.25
659137b50c494356,返回結構,排氣管,F27,0.25
bab36cec577a45df,返回結構,排氣交換器,F27,0.25
920c670c745582b8,返回結構,排氣扇,F27,0.0
7db8bc9a02bef2da,返回結構,氣環,F27,0.25
075ed8f463f222fa,返回結構,回氣結構,F27,0.5
cb020420a545b14b,返回結構,回氣結構,F27,0.75
74550d5e80af8c71,返回結構,給結構加氣,F27,0.5
649318ee2e413d35,返回結構,給結構加氣,F27,0.5
cefe6c061a2f58e3,返回結構,燃氣閥,F27,0.25
6e9544451bfe20cb,返回結構,止回槽,F27,0.25
a552234dfdad7d89,返回結構,非回報結構,F27,0.25
709f2b5d34ca07d7,返回結構,泵,F27,0.25
6a98a312aeb1e473,返回結構,再循環元件,F27,0.5
f4769549ab371497,返回結構,再循環迴路,F27,0.25
76733b58a63eeb06,返回結構,再循環閥,F27,0.25
ed9f40ef6d0eb811,返回結構,各自的回報結構,F27,0.75
22a921044f2119f9,返回結構,各自的回報結構,F27,0.75
023f8b62d5882980,返回結構,各自的結構,F27,0.25
59e19dc0d4465219,返回結構,返回通道,F27,0.5
2b11f8d4f3045471,返回結構,返回碼,F27,0.0
51706352e1508f51,返回結構,回流管,F27,0.5
e4f4bcede8a0c5f6,返回結構,返回交換器,F27,0.5
10660ef05fc7c874,返回結構,回程飛機,F27,0.0
56c8cc4180a9ea16,返回結構,返回防止結構,F27,0.75
df283261e8e795db,返回結構,退貨聲明,F27,0.0
9e7f6a7dd0647b27,返回結構,返回結構,F27,1.0
278a1839fa8392da,返回結構,malloc 的返回類型,F27,0.0
f72749762cfebcf3,返回結構,返回結構,F27,1.0
e04bea003b4a71ae,返回結構,單獨的返迴路徑,F27,0.5
97a741247f17546c,返回結構,回煙防止結構,F27,0.75
1fc3adf30fe077cb,返回結構,防返煙結構,F27,0.75
8236b4c7ab1f7219,返回結構,傳輸路徑,F27,0.5
fea75b6b15db9a9e,返回結構,發洩,F27,0.25
aa9bcf271740df4d,羰基銠,催化劑,B01,0.25
1745fe7355c1327c,羰基銠,金屬,B01,0.25
db9c88aaa4818f6a,羰基銠,銠,B01,0.5
4551d1dbbe3d85ec,羰基銠,銠金屬,B01,0.5
367f4ca39e2a6cb2,羰基銠,氧化銠,B01,0.5
ae60ae6cea6d1b3c,羰基銠,三氯化銠,B01,0.5
7a982c7bcd21e889,羰基銠,羰基化合物,C01,0.25
e5f99b34f8216c67,羰基銠,羰基氧化態,C01,0.0
d2851734cf77be1a,羰基銠,陽離子羰基配合物,C01,0.5
5ea3da8cac10e224,羰基銠,複雜的化合物,C01,0.25
98a8da699d1cf023,羰基銠,配位化合物,C01,0.25
b7000c4c96bd02e1,羰基銠,功能小組,C01,0.25
e81d8e748ed0e835,羰基銠,氫,C01,0.25
2d2226948a8711e9,羰基銠,金屬,C01,0.25
a01327445d6a02d5,羰基銠,羰基金屬,C01,0.5
ac587b555fe3d719,羰基銠,羰基金屬,C01,0.5
29c009a99eb01e1b,羰基銠,金屬螯合物,C01,0.25
b64575334763fb77,羰基銠,有機化合物,C01,0.0
bfb64558b5ed9bb6,羰基銠,有機金屬,C01,0.25
39d175c393a07ef5,羰基銠,有機銠化合物,C01,0.5
dc4d8ad66aac9029,羰基銠,塑料化合物,C01,0.0
e40cb322c204f14a,羰基銠,鉑銠合金,C01,0.25
31faf4c6f45def6a,羰基銠,高分子化合物,C01,0.0
12e3ebada3574a42,羰基銠,共振羰基,C01,0.0
656fe5832f8cbb12,羰基銠,rh4co12,C01,0.75
8cac050cf4aa243a,羰基銠,銠,C01,0.5
c485cb30694690cf,羰基銠,碳酰氯銠,C01,0.5
9a5e327605113395,羰基銠,銠化合物,C01,0.5
f735abe8af8cf5bd,羰基銠,銠首飾,C01,0.0
924413ba9d7293f4,羰基銠,銠金屬,C01,0.25
55d5f99baacd7788,羰基銠,三氯化銠,C01,0.25
2fbf2dfad8aa5cc8,羰基銠,十二羰基四銠,C01,0.75
edc06461ab2e45c7,羰基銠,易揮發的,C01,0.25
790c33aa4cec7149,羰基銠,ccl2orh,C07,0.5
479faa11235d8604,羰基銠,螯合物,C07,0.25
edf9e09b9d677550,羰基銠,煤炭,C07,0.0
0039c0e518d58415,羰基銠,鈷,C07,0.25
d604865655064f2b,羰基銠,複合物,C07,0.25
730aebd019637288,羰基銠,配位化合物,C07,0.25
9357973c1840f906,羰基銠,d 塊元素,C07,0.25
e9b7d7f5047468f9,羰基銠,d組金屬,C07,0.25
2ccd8ad86f111749,羰基銠,銥,C07,0.25
f1b8aa47ac219537,羰基銠,銥酰基,C07,0.5
65f17f97cf7ac1fb,羰基銠,羰基銥,C07,0.5
7be1a20e974782c6,羰基銠,銥銠酰基,C07,0.5
79fc8d7491fc57f6,羰基銠,銥銠羰基,C07,0.5
8e8d4a64e808ed81,羰基銠,金屬,C07,0.25
f682b67845d0faa0,羰基銠,羰基金屬,C07,0.5
c358b7258bff31ed,羰基銠,金屬電極,C07,0.0
e34c9e7de2b93ffe,羰基銠,金屬棒,C07,0.0
0354f34fcbd1f002,羰基銠,改性羰基銠,C07,0.5
5dd762df95cec464,羰基銠,鉑銠合金,C07,0.25
55b20273269c9a8b,羰基銠,貴金屬,C07,0.25
bfcda5bc5239572b,羰基銠,PVC管,C07,0.0
93b772f5e3f5149d,羰基銠,rh2cl2co4,C07,0.5
8a87c61fc29d2451,羰基銠,酰基錸,C07,0.5
56c1dba9c6a57d72,羰基銠,羰基錸,C07,0.5
20949cea3dc88c18,羰基銠,銠,C07,0.5
3f0abd3115538ca7,羰基銠,碳酰氯銠,C07,0.5
6d2d8313e2574cca,羰基銠,羰基銠化合物,C07,0.5
79f14dba7cffe36b,羰基銠,銠絡合物,C07,0.5
edd9d4e9aebab665,羰基銠,羰基銠銥,C07,0.5
dbb356a2c4d95460,羰基銠,銠首飾,C07,0.0
0793762ca51640cd,羰基銠,氧化銠,C07,0.25
e0b1dfc415c947a4,羰基銠,蓖麻毒素,C07,0.0
943dcc30e75b3069,羰基銠,過渡金屬,C07,0.25
6596d79555efebf4,羰基銠,未絡合的羰基銠,C07,0.5
076f99eeffbb35a7,利扎曲坦,阿司匹林,A61,0.0
d3e646367a83e18d,利扎曲坦,生物利用度,A61,0.25
c705986c92ea74fb,利扎曲坦,可待因,A61,0.0
580a234e214f6305,利扎曲坦,藥品,A61,0.25
74b32536758a1851,利扎曲坦,消除半衰期,A61,0.25
83e6cde82dc734de,利扎曲坦,頭痛,A61,0.25
55e65e57b929583d,利扎曲坦,布洛芬,A61,0.5
efaa1e9aca2ae5e7,利扎曲坦,代謝,A61,0.25
e950fd5bc341aa8a,利扎曲坦,偏頭痛,A61,0.5
dc3397664578987f,利扎曲坦,嗎啡,A61,0.0
e31c82c17e24da85,利扎曲坦,疼痛,A61,0.25
b69bb187fd84a050,利扎曲坦,止痛藥,A61,0.5
8bb99e5ffaf930a0,利扎曲坦,撲熱息痛,A61,0.5
36fc2b18b8f6efed,利扎曲坦,蛋白質結合,A61,0.25
2b9f49730a7bfb34,利扎曲坦,雨,A61,0.0
bdd45e8130b98e10,利扎曲坦,細雨,A61,0.0
d3640897fa056473,利扎曲坦,舒馬曲坦,A61,0.75
152f3e2dc2d31eb2,利扎曲坦,治療偏頭痛,A61,0.5
3cf11c9b753723d8,利扎曲坦,血管收縮,A61,0.5
909326bb8bebc92f,利扎曲坦,水,A61,0.0
fde34e057906e41f,利扎曲坦,1h 吲哚 3 乙胺 nn 二甲基 5 1h 124 三唑 1 基甲基,C08,0.75
37b281559d5d3757,利扎曲坦,2 5 1h 124 三唑 1 基甲基 1h 吲哚 3 基 nn 二甲基乙胺,C08,0.75
a853ac8ce8f5e9ef,利扎曲坦,5 ht1受體激活,C08,0.25
898b0ecc6ee7065f,利扎曲坦,行政部門,C08,0.0
595dac3993ca946b,利扎曲坦,比扎利夫,C08,0.75
88e85ed5cfea6f2e,利扎曲坦,頭暈,C08,0.25
bc1a06421b55b4c6,利扎曲坦,睡意,C08,0.25
dbba4a54f69023ec,利扎曲坦,頭痛,C08,0.25
f25593a1c59eb195,利扎曲坦,乳糖,C08,0.25
13011f2e4120b90f,利扎曲坦,甘露醇,C08,0.25
1aaf171189f692c7,利扎曲坦,麥克薩爾特,C08,0.75
365cd4b9e216cc26,利扎曲坦,nn 二甲基 2 5 124 三唑 1 基甲基 1h 吲哚 3 乙胺,C08,0.75
303bad69d5fc386c,利扎曲坦,油箱,C08,0.0
ecb214fe993aa124,利扎曲坦,rizact,C08,0.75
4e5d78ba4d226357,利扎曲坦,黎剎,C08,0.75
ab69eaa9ffd78f31,利扎曲坦,集合論,C08,0.0
7e09eeb53e8e185c,利扎曲坦,曬黑,C08,0.0
1c2ebccf724031cf,利扎曲坦,技術支援,C08,0.0
3bf2ee3454b01993,利扎曲坦,水箱,C08,0.0
013a151704a164a8,核糖核酸序列,生物大分子,C12,0.25
bde39b79c8214362,核糖核酸序列,核糖核酸,C12,0.25
b0df1c2512a8cd65,核糖核酸序列,細胞蛋白質合成,C12,0.25
c2cc540d12a9b142,核糖核酸序列,複合物,C12,0.25
699ac86296165b83,核糖核酸序列,數據序列,C12,0.0
166166912ebcf47e,核糖核酸序列,遺傳信息序列,C12,0.5
5007aa597bfca8cb,核糖核酸序列,線序,C12,0.0
3907c2b09bf8a208,核糖核酸序列,核糖核酸,C12,0.25
c82c38e907fb2e2d,核糖核酸序列,非編碼RNA,C12,0.25
af58e90e1390f21b,核糖核酸序列,核酸序列,C12,0.5
9e37cca0218aab5d,核糖核酸序列,核酸測序,C12,0.5
41ffba50d04273bb,核糖核酸序列,核苷酸序列,C12,0.75
cda484004292f693,核糖核酸序列,光學活動,C12,0.0
c7d12fb0c05f8b19,核糖核酸序列,訂單處理,C12,0.0
9816e9e95a3a1b1f,核糖核酸序列,人序列,C12,0.0
12e3cc18ca713941,核糖核酸序列,外消旋混合物,C12,0.0
7486fe556fe2504c,核糖核酸序列,核糖核酸序列,C12,0.75
29e999017ecc2474,核糖核酸序列,核糖核酸測序,C12,0.75
b852f44796ec17ce,核糖核酸序列,rna測序,C12,0.75
afb7aa96d5a39331,核糖核酸序列,序列,C12,0.25
0db4a5ba4d444150,核糖核酸序列,測序,C12,0.25
7c54bf16b0a5c4a3,核糖核酸序列,轉錄組分析,C12,0.5
e1cb4b67abc30b0b,核糖核酸序列,cd表達式,G16,0.25
a405791a917f0782,核糖核酸序列,脫氧核糖核酸序列,G16,0.5
10b88d481ccbd333,核糖核酸序列,食物順序,G16,0.0
d91d9460a6479053,核糖核酸序列,免疫組化,G16,0.25
9be913ca217d9820,核糖核酸序列,核酸,G16,0.25
f168385fabaa1598,核糖核酸序列,個人電腦表達,G16,0.25
0100b6ae82701747,核糖核酸序列,核酶,G16,0.25
91fb080ee5502c81,核糖核酸序列,核糖核酸,G16,0.5
e5cb296c63c305c1,核糖核酸序列,rna代碼,G16,0.75
d95474d71e6bc9a6,核糖核酸序列,rna分子,G16,0.75
ccfef365d240a98e,核糖核酸序列,rna序列,G16,0.75
d6b458d35e00912c,核糖核酸序列,序列,G16,0.5
618e4b2d05cd3112,核糖核酸序列,序列遊戲,G16,0.0
ce954495eeb6732b,核糖核酸序列,序列學習,G16,0.0
411d5b96297a7db5,核糖核酸序列,序列區,G16,0.25
0a20347ae46469bc,核糖核酸序列,序列和系列,G16,0.0
2c5cf0e5d6548751,核糖核酸序列,測序,G16,0.5
132496abcb0419bc,核糖核酸序列,車輛序列號,G16,0.0
82925017dc9a0919,搖桿,槓桿,B21,0.5
0baf6d4fb39f478a,搖桿,可移動元件,B21,0.25
645a2484cb862e99,搖桿,活動槓桿,B21,0.5
0791dce43c1c4176,搖桿,電阻器,B21,0.0
d4f1921450886a13,搖桿,搖桿,B21,0.5
5f385e5965d1a525,搖桿,搖臂,B21,0.75
003694c468800152,搖桿,搖桿,B21,1.0
8b935c1db7e2ed4f,搖桿,閥門,B21,0.25
fd7cb050ee15e652,搖桿,自動控制搖桿程序,B41,0.0
01a7adb47a417bfd,搖桿,粘合劑,B41,0.25
f0d7ac9aa6e4dfb3,搖桿,檔位,B41,0.0
c215d1183e8cd77b,搖桿,內部壓力調節器,B41,0.25
9ebb847422320b43,搖桿,槓桿,B41,0.5
bae0fdc04a6e54d8,搖桿,槓桿程序意味著,B41,0.0
1fd3c202a3eb19d7,搖桿,槓桿,B41,0.5
3dcc3a159a2da1e8,搖桿,噴嘴表面清洗裝置,B41,0.25
c85d33a000481383,搖桿,樞軸桿,B41,0.5
8e920d94dfa13b82,搖桿,平版印刷版,B41,0.25
79f53dab01529ec9,搖桿,打印墨盒,B41,0.25
a2875cda37bd2d9d,搖桿,搖臂,B41,0.75
17d5919547742cec,搖桿,搖臂桿,B41,0.75
a342e7593f9870e3,搖桿,搖臂,B41,0.75
34025f6571c2f8ce,搖桿,搖桿效應,B41,0.0
d2e3a69fbf17a43c,搖桿,搖刀,B41,0.0
9316e70979d3c213,搖桿,搖桿,B41,1.0
7db81f01bacd0b0b,搖桿,搖桿總成,B41,0.5
0fabc4a2f4693ba6,搖桿,控制單元中的搖桿程序,B41,0.0
a7507589824d82d6,搖桿,搖臂軸,B41,0.75
c69cde9ff82fa9f4,搖桿,搖桿系統,B41,0.5
c6672cc2d6f15c40,搖桿,春天,B41,0.25
36cd0991d6456920,搖桿,配氣機構,B41,0.25
f2b50f60d71db2bc,搖桿,控制桿,B61,0.5
fec45c2c0703a834,搖桿,槓桿,B61,0.5
1a0aa6a6d1c6976c,搖桿,槓桿,B61,0.5
7ead25ae6ae4a3b8,搖桿,關聯,B61,0.25
bd005c7c93ec3615,搖桿,一對,B61,0.25
45d54ffb317e78b4,搖桿,對桿,B61,0.25
2f55dca63d843c26,搖桿,滾筒,B61,0.25
dbb833007aaae6d1,搖桿,止動桿,B61,0.25
5e57071cb4dd42e8,搖桿,擺桿,B61,0.75
309445be78651615,搖桿,可擺動的槓桿,B61,0.75
4357fc07b063e752,搖桿,條形圖,E05,0.0
87d751bcc69b1191,搖桿,長凳,E05,0.0
f5917f55c0a2478a,搖桿,車把,E05,0.5
318433afe9cf365e,搖桿,空心活塞,E05,0.25
4ad3a141720c4a93,搖桿,指關節扣,E05,0.25
2a763b9a58e79f45,搖桿,槓桿,E05,0.5
840053045f183e4a,搖桿,槓桿保留規則,E05,0.0
f1c0eb9d446a29ff,搖桿,液相線和固相線之間的槓桿法則,E05,0.0
49d73c772e5d34bd,搖桿,摩爾分數的槓桿法則,E05,0.0
4a193b7db3117979,搖桿,鎖定,E05,0.5
a5ebe21460318a2a,搖桿,家具安裝板,E05,0.25
c0c44e541fc879d3,搖桿,擺動桿,E05,0.75
28907cd577da9422,搖桿,提升閥,E05,0.25
ac1253b020cdf395,搖桿,徑向運動,E05,0.25
5a6a86ac086515b6,搖桿,躺椅撬棍,E05,0.5
11ae72d9792af5ac,搖桿,搖臂,E05,0.75
878570fbd5452de3,搖桿,搖桿,E05,1.0
008da65099da340c,搖桿,搖桿球窩保持器,E05,0.5
f9ed876dc5975173,搖桿,搖桿,E05,1.0
23b2d6f1da0d9f39,搖桿,滾輪槓桿,E05,0.5
e8916cf8824fadf0,搖桿,旋轉機,E05,0.25
4659f197e9496afa,搖桿,旋轉螺紋,E05,0.0
641706e01aac574d,在工件上滾動,防傾桿,B21,0.0
ebeab75205273ec2,在工件上滾動,卷材,B21,0.0
670c6744f54e84da,在工件上滾動,眼球運動,B21,0.0
2b60bac467179218,在工件上滾動,熱鋼輥,B21,0.25
e1c3fb8be73c9222,在工件上滾動,醫用棉卷,B21,0.0
7cf702548feba800,在工件上滾動,作品,B21,0.0
01f27782a137fa25,在工件上滾動,點名,B21,0.0
14e643a6f3f13336,在工件上滾動,在工件上滾動,B21,0.75
b63d9e419e26b54c,在工件上滾動,在工件上滾動,B21,1.0
154297d9932aec60,在工件上滾動,軋製工件,B21,0.75
41a86ee814e81348,在工件上滾動,滾筒,B21,0.25
e9182a70544fe5f6,在工件上滾動,滾動操作,B21,0.5
31a6a437a73782a8,在工件上滾動,在工件上旋轉,B21,0.75
d88f8be63f59054b,在工件上滾動,紡紗輥,B21,0.25
647a1d9c4f95dacb,在工件上滾動,帶鋼精加工水平圓柱面系統,B21,0.25
53126c2501aaadf0,在工件上滾動,鈦鋼複合板,B21,0.25
a51a85b6a2c53d28,在工件上滾動,車座加強板,B21,0.25
cf71b719e9c3f082,在工件上滾動,工件翻轉裝置,B21,0.5
971868858e069ac8,在工件上滾動,工件滾輪,B21,0.75
64036ace998494ad,在工件上滾動,工件滾壓機,B21,0.5
1605e82bb2f80619,在工件上滾動,工件,B21,0.5
b1db6fdd2a897b39,在工件上滾動,防傾桿,B23,0.0
712013aa8315e88e,在工件上滾動,制動蹄片,B23,0.25
320f0736d7526299,在工件上滾動,班級卷,B23,0.0
f494f2e30c39257e,在工件上滾動,卷材,B23,0.0
b88301d9c2236b93,在工件上滾動,開槽輥,B23,0.25
83c614685a6c146e,在工件上滾動,熱鋼輥,B23,0.25
6def0fedf436243e,在工件上滾動,作品,B23,0.0
5e0fbda3a1ac7d96,在工件上滾動,滾動吸入器,B23,0.0
03ab2935bce8a3eb,在工件上滾動,在物體上滾動,B23,0.75
d193c8abfc9b2f8e,在工件上滾動,滾上香水,B23,0.0
5916f2ad2ce320e9,在工件上滾動,滾片,B23,0.75
1879e1442ff492fe,在工件上滾動,在工件上滾動,B23,1.0
e2d1298b17e9b36c,在工件上滾動,軋製工件,B23,0.75
bea5374a433c8e8f,在工件上滾動,滾筒,B23,0.25
57f3072c81d19e38,在工件上滾動,滾動操作,B23,0.5
e4ac236798a897e9,在工件上滾動,紡紗輥,B23,0.25
2bf8ef6ca01c0322,在工件上滾動,張力夾,B23,0.25
f1cbff1ea3391623,在工件上滾動,工件翻轉裝置,B23,0.5
670428ac2e5807e2,在工件上滾動,工件滾輪,B23,0.75
14cb833146c8c87d,在工件上滾動,工件滾壓機,B23,0.5
cd4a0046f1140fd9,在工件上滾動,工件,B23,0.5
d9968f576f8f9773,旋轉電動,交流電,B64,0.5
b205b304ace5334a,旋轉電動,交流電,B64,0.5
72c22deb843bb682,旋轉電動,空氣流動,B64,0.25
eb6fbed26b4dcc59,旋轉電動,無刷電動,B64,0.5
593f178ce04833fe,旋轉電動,無刷電器,B64,0.5
ee65d069b636e10d,旋轉電動,顛簸度,B64,0.25
17d1d9d4da553fa5,旋轉電動,旋轉電機控制器,B64,0.5
a2d3000217e03651,旋轉電動,電流電,B64,0.5
16e3703df9662ec6,旋轉電動,當前電氣,B64,0.5
7b7408c0507f732a,旋轉電動,驅動的,B64,0.25
d4e6908fc01b3861,旋轉電動,電的,B64,0.5
363db1a2fa0223d3,旋轉電動,電力系統,B64,0.5
712edbd054c5631a,旋轉電動,電動牙刷,B64,0.0
6fd6be13b9e3cb9a,旋轉電動,電氣,B64,0.5
baa692fc89414956,旋轉電動,興奮的,B64,0.25
fbd3ee6f8d6e22f1,旋轉電動,就職,B64,0.25
1f341e2814f32bd7,旋轉電動,著陸輔助裝置,B64,0.25
9d04732be38072d1,旋轉電動,多相電,B64,0.5
d089813dc25dc70f,旋轉電動,多相電,B64,0.5
2894576845f62625,旋轉電動,多相交流電,B64,0.5
d0a956edc41617b7,旋轉電動,多相電流電,B64,0.5
065fe4a982661ad9,旋轉電動,多相電,B64,0.5
972094bc633dc951,旋轉電動,多相電,B64,0.5
82b1925bcb1c56bc,旋轉電動,多相速度電動,B64,0.5
b12f9a9ab1d24c7e,旋轉電動,著陸期間可能發生的尾撞,B64,0.25
4b3c0f14c444c405,旋轉電動,旋轉電動,B64,1.0
918aaf61165a03e8,旋轉電動,旋轉電機,B64,0.5
1de86c5353baaf3d,旋轉電動,旋轉電機,B64,0.5
38732623b3020816,旋轉電動,旋轉電機,B64,1.0
a77a7ea76dd79e09,旋轉電動,旋轉式電氣接觸器,B64,0.5
2f77f09abb403c5a,旋轉電動,旋轉會徽,B64,0.0
4f968db1059feb98,旋轉電動,旋轉編碼器代碼,B64,0.0
4590f90f4688253f,旋轉電動,旋轉槍,B64,0.0
c4de8931530b36c2,旋轉電動,旋轉標誌矢量圖,B64,0.0
9748de0ad3ba31a0,旋轉電動,旋轉紋身機,B64,0.0
fd69c0c2ed23d779,旋轉電動,旋轉電,B64,0.75
e4c324e88d526b03,旋轉電動,速度電動,B64,0.5
4603038bfa079112,旋轉電動,速電,B64,0.5
05e1042302e8726d,旋轉電動,固定 電動,B64,0.25
af6831655cde3f61,旋轉電動,旋轉襟翼,B64,0.25
712dad5bb9888409,旋轉電動,同步,B64,0.25
f8447f6cbae5601f,旋轉電動,同步電,B64,0.5
d29e0916636921d9,旋轉電動,同步電,B64,0.5
cfb5d2a236f518f5,旋轉電動,體液,F01,0.0
59060bc563f93655,旋轉電動,旋轉,F01,0.5
dab4e1ee81a1e0d6,旋轉電動,旋轉電機,F01,1.0
e2b9fca88104e062,旋轉電動,旋轉電動,F01,0.75
d876e2e9782efc9e,旋轉電動,旋轉電,F01,0.75
0f64725f0c5b71e9,旋轉電動,輔助的,F02,0.0
4d555ba7e9c04577,旋轉電動,輔助電動,F02,0.5
0e3abb95997ea420,旋轉電動,輔助電氣,F02,0.5
c17e45ea767766c7,旋轉電動,輔助記憶,F02,0.0
1d5458c448552cb7,旋轉電動,輔助工作,F02,0.0
